EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
ATG,Antigua and Barbuda,0.15870698345692,0.16519267823261,0.18622562665901,0.18780436281981,0.17375397963571,0.19834187047379,0.18636093994366,0.20030133675069,0.20528710045565,0.21072653587923,0.2141356806244,0.1974583572259,0.23136896602185,0.1679923270961,0.1874022209156,0.19161514932803,0.19756304613926,0.23303856433153,0.24459228326152,0.24431006248012,0.24662032986846,0.24825501810854,0.24995845737009,0.24708373338191,0.26374733746308,0.27279360511108,0.27128978971261,0.28311963141196,0.28869955280911,0.29223153089096,0.22542416170431,0.22287634600222,0.24070309409146,0.25508573842032,0.25875799261609,0.26519152520914,0.28869655200843,0.30700016378066,0.3227411578867,0.35736821254483,0.34738744250501,0.27968214037708,0.29398703258385,0.32736605908619,0.34774555825121,0.35929734203255,0.38416016361128,0.3461337803687,0.35569091905981,0.40990747243611,0.39310344165528,0.39907232418691,0.41119534532045,0.41508311176289,0.42685099843391
AUS,Australia,315.67047762393,321.95287688559,334.10900752959,341.39326889185,355.86277452432,365.18799158116,368.281167815,374.81166064544,365.74205125789,369.74971369167,376.85463269353,380.09605535593,388.58802289465,376.04716722033,390.32641686408,403.35708574792,408.6140189778,419.1159162527,429.70916874346,451.01028856473,460.69991121873,463.50767747339,465.52361344306,470.05982406849,474.14605631753,482.2439360232,495.3143152131,508.10791338902,529.15686284128,535.80850518779,545.7081563403,555.24698943247,564.95228992365,553.80864331105,575.6458189302,577.2283023703,584.42883934315,592.23531046011,590.4227159003,597.63173305717,598.75253711609,610.73500026582,614.85106164754,604.92496641787,597.20025034585,600.75015979938,595.96812484303,612.94252351322,608.06561376246,605.15397736552,579.54744945301,576.18905701419,571.78075901171,587.51310255114,591.45396067192
AUT,Austria,71.600929431814,74.756629646309,76.959566285279,80.722512906016,78.48430076392,75.959941643993,81.413283821649,78.809775897991,80.822173833009,83.513603259505,81.639101643432,77.96374261759,75.79462662581,75.668016868935,78.136384180967,79.520470113019,77.951596481841,78.109788255135,76.930743190531,76.216188459814,80.177473147603,84.425637658903,78.958630264187,78.957073739824,79.396019930528,82.278583704992,86.278729406278,85.490649603425,85.618574675879,83.55817602723,83.681447056724,88.575865769381,90.362865145808,95.153160788905,95.934273345782,96.426707087273,93.988559264152,91.004822399421,90.597590132794,82.997006593206,89.121049972085,87.329958577193,83.977444652649,84.490327154482,80.820636868119,82.26171288877,82.700769000088,84.857673908439,81.792608228701,83.134227923679,76.972656221693,80.078093887628,76.079223287114,71.596342390156,70.999903509698
AZE,Azerbaijan,32.540808660027,32.882048637825,34.727283689114,37.141717054703,39.594698916532,42.361053174538,43.477241726432,44.804300933543,46.928439059885,48.480608198058,50.646925878427,51.895784698396,52.777358821835,53.806054766235,54.731391590533,55.577247984845,56.645981890689,57.721872857029,57.533399874343,57.607420152324,67.67339457151,65.863291776718,55.329235455359,49.015304760348,43.498253191519,42.671108442448,37.268979452994,36.555210831592,36.984582901395,37.96156907826,39.687771799907,39.027722930733,38.874515763668,41.690140689862,41.665368722754,44.539416467196,46.218149758188,46.628332996815,51.141854431772,45.504918688916,44.48502821178,46.923786694465,50.028597303283,51.262495538053,53.094151315178,52.971488415917,52.698744335705,52.425939852341,53.136455410568,55.943296378449,54.333823357534,56.596086854995,59.236259541654,60.991823697597,58.279785322645
BDI,Burundi,2.1208085974765,2.1155866336832,2.2126975323061,2.2664552096881,2.2883165550341,2.3712188261809,2.3847946328006,2.3960620023353,2.4284996034042,2.5045907094245,2.2635931119648,2.0636159282476,2.1080909543777,2.1489869236286,2.2279435230693,2.1818709583326,2.3675678113807,2.3997945871001,2.5369323687616,2.5707944127654,3.0464737799258,3.1795238187961,3.1340186934979,3.1875498542606,3.1624766743917,3.2862672715459,3.3931076910576,3.445779639213,3.4263538423356,2.9863360502626,3.0518117524204,3.0341287794939,3.0029571955494,3.0436387587801,3.195369879333,3.3102253239455,3.5148837768241,3.7863113796794,3.7713400874834,4.0097086203476,4.3631004268381,4.6339210948771,4.6310599788445,5.7504980097421,5.7038426100427,5.6911532065326,6.0258659005015,6.7135389540461,7.0172793172276,6.7573856666908,6.7616793169036,7.9047153881196,7.7098607100523,8.1871617238876,8.4217240098523
BEL,Belgium,167.27001402758,157.67267362443,169.1694106864,174.98691591433,175.31042782824,155.87494873299,165.27897964004,163.9738670097,168.23526986799,177.54016089536,166.85376627798,155.20826183003,146.89631059874,137.59621916453,141.69904207206,139.14838499269,138.85395063453,137.93732365044,138.32934724386,139.19796637431,140.57279755613,144.63163794374,142.36448475965,140.41528359665,147.69568571506,148.70713102795,154.24492831629,150.6860817469,154.40923031293,150.47986813257,151.90659418171,152.15828303563,144.52462699628,148.30472238908,147.11966450835,143.91548087625,140.46892930192,137.89501151747,139.58554027039,132.05216790435,140.49500561619,129.90501177248,128.05885380979,129.23146934623,122.51203155875,127.19241434933,126.1031205245,124.08057711915,124.6967165339,124.39261191808,115.67212252909,119.52141780107,111.98838236631,107.22626360404,107.82402021199
BEN,Benin,2.5175710856722,2.4564321604165,2.662177655117,2.803692657869,2.7795167208599,2.9656068512381,2.8280934705472,2.9466036536769,3.0420735592414,3.1623107294807,3.3198629008088,3.5123505276572,3.7425291823755,3.676190948875,3.7661305619338,3.983854702749,3.7203448562144,3.6962150864619,3.6633829331909,3.6601173205427,3.8389069287347,3.9303686040486,4.0351544547861,4.0559626187516,4.3888421366336,4.16916797666,5.1115057673477,5.3911024380487,5.4082514920571,5.7546627416414,5.9744833621231,6.505452817921,6.955437172497,7.3192359028033,7.6367678553836,8.0821333654428,9.3405608142395,10.051853933632,10.163393023881,10.688803133621,11.548751093892,11.643952559085,11.591279292659,12.313743837679,12.941472116405,13.499583759925,15.17497138726,15.519991761275,16.930608348221,17.138117495656,17.664303213584,16.185292329311,17.053138688302,17.353939838087,17.767052694653
BFA,Burkina Faso,6.3086482245265,6.3415496455831,6.0051847671468,5.7151643423396,5.8735563119685,6.0382925609094,6.2096179749538,6.3738316446275,6.6135327945274,6.916216758674,7.1198113580961,7.4129023825007,7.7990159121824,8.0542615603842,8.2606503948633,9.1837220549835,9.5373780528114,9.9016421044645,10.202715466586,10.443709569794,11.306678982842,11.89766481828,12.022042787142,12.314434109332,12.706132607728,13.128336459124,13.543326249187,14.036166948443,14.45689242844,13.841970539368,14.1809705691,15.852935979338,16.240777264529,19.548610269781,19.809262840751,20.476723435691,20.953179043135,21.823115116808,22.970249252495,23.475468423366,24.323587397167,24.990540899531,25.954513565974,26.970503110511,27.292332949981,29.009977351585,29.87290023867,30.999998718028,32.602615316954,33.774748066878,30.195243999549,35.436888043558,35.742635183246,34.592117105478,34.917746360625
BGD,Bangladesh,51.004771408105,49.791091108629,50.536296140552,51.016212335379,51.50918617373,54.3686858642,55.19508946116,56.807555496952,60.916170534403,63.550828382558,56.776195103567,57.731388084142,59.782033525922,60.12287653256,61.336816600501,63.639753539258,66.17338680356,67.764333192461,69.949207720216,73.356285114544,74.874467468176,74.986186338695,77.649121313064,79.414773335606,82.339462607146,88.460176518068,89.971750141757,92.516602602441,93.61626546527,98.303566683486,100.35259674761,106.95225301032,110.02427627957,112.99362144608,115.58669580632,119.67306757523,124.19894758876,128.73064441462,135.77094764098,140.71325935395,148.33055185486,153.31061476031,158.70518141398,161.79844031997,168.31196590247,177.46228473433,186.20981415314,195.4505584334,200.53895831822,205.74436622847,202.74290375336,219.36498332053,222.97935593664,215.83365300259,220.82672080545
BGR,Bulgaria,89.319116437517,89.864609333813,92.777998357989,93.897256126308,94.785388766509,101.28262742387,102.12832121476,105.09791624974,111.25421097973,115.21345139817,118.71731762427,115.10659580894,117.14296850389,116.04421646888,114.02342631075,115.49233946235,116.51997189433,116.58927220072,115.87966009911,113.96969465144,100.75461748544,83.494249140519,78.704466602053,77.435046277965,73.898104407857,74.819724355451,75.420079087769,72.520172092791,69.56598711922,62.506705441765,60.864563261271,62.849972301778,59.561280619477,65.69688784226,64.062472790019,64.977377364672,66.251875674929,70.034193530343,66.924755692547,58.664133277253,61.639710296362,67.301944242538,62.435322578005,57.046422115546,60.525743948467,62.718580296611,60.308891699671,62.568289887658,59.359613111776,57.793553510028,52.582537944264,59.171939452796,62.743196861313,49.664665669557,46.676574364022
BHR,Bahrain,18.659700115292,18.82090393627,19.676312027383,20.961716662609,22.47907416603,20.210925250247,21.142972418801,24.099307775919,23.87627244437,24.692229627773,24.552228290899,24.729766503501,24.85477396028,24.550029577582,24.689711837867,25.34072175349,27.714586170347,27.112463901972,28.099370894967,28.332419282518,29.066502077522,28.615987799907,32.82740079098,34.9309502628,34.877314321574,34.738466108421,36.057599460142,33.451560966546,34.971411205155,37.028651606319,37.586490340719,38.609688481391,38.113018034645,37.759711148252,37.69489601664,41.152325342781,42.769667814562,43.879910096195,47.369200041008,47.952160317787,48.294225450841,48.662514821549,52.425621784877,56.994919369767,58.815698080059,59.005311102471,59.239528442802,59.075912746387,59.128788872265,63.037208581836,63.246346657119,63.506174391957,64.91335029678,64.902212992832,64.422177089661
BHS,Bahamas,1.5597417919067,1.5942515660109,1.8594717559921,1.8560463805486,1.6383320197271,1.6794200176932,1.5033018973421,1.6578375445103,1.6819937127668,1.7312744901804,1.7096539562196,1.5286655897459,1.2868759522364,0.99397237317522,0.98457725957779,0.89653664088083,0.93630146008846,1.0782303202364,1.1027994332429,1.2645965522124,1.3071590941675,1.2020510332634,1.0671124002548,1.0945773565735,1.1946635008371,1.3566082958912,1.4963662013467,1.5107811447172,1.7118477766277,1.56270776355,1.2584175477869,1.2590662054754,1.3598983721659,1.0811094638073,1.1552052835517,1.1453281715915,1.3885591927671,1.6169034409311,1.6691067074005,1.4365083752577,1.5927715968166,1.1705058759569,1.3374978304451,1.4200715959485,1.4666480921653,1.4538505207747,1.5845632487264,1.721603635957,1.553922765175,1.8063857177591,1.5307314713295,1.8152164012946,1.7800257524139,1.7890647430399,1.8438726177365
BIH,Bosnia and Herzegovina,16.133522654711,16.487652860238,16.120350394209,17.340963233022,18.74150013886,19.299306405069,19.288073213234,19.864863281679,20.663389972831,21.394445536314,20.796402495856,22.88628176621,23.918459224694,25.359432354174,26.412857910771,27.483272662115,28.336874949668,26.780043827947,27.001012744591,27.303066978851,32.871805828757,29.791128528921,22.876343856871,19.568356185569,6.5514378035656,6.5649420101024,7.2585651582852,12.559628403773,15.718776628003,16.143184797418,19.867544185565,19.405127608551,20.50384524908,20.920765514351,22.433762281932,23.181145522991,25.355918228407,26.612745242481,28.07494678231,27.860500477702,28.409020352206,31.696360368184,29.639329544899,29.402945873915,27.885981291524,27.846371118654,31.252501916794,31.852241974498,32.255901890459,30.552975378733,30.474856360556,30.351713528234,30.0732974993,28.199449532339,27.626664266922
BLR,Belarus,94.138294928958,95.321841512568,100.43142750005,107.37343810789,114.21052108376,120.48557939807,124.24917896355,127.4336407022,131.62979538122,135.17645450395,138.73917059441,140.47586150657,141.3571729074,142.54170402836,142.43587978324,142.59699110636,143.04204200695,143.92805378822,141.73816770166,138.49799318935,144.97128431405,140.09172869923,128.47001603598,114.3185662637,100.76199394951,92.071885242951,91.931730693969,91.917232799773,90.292019697665,87.73983769752,84.980255321756,83.599152599353,83.451780802703,83.825460790579,87.235783400446,87.962431115115,90.829136427768,89.579345377436,96.342708069759,93.483943325791,98.522142268855,96.136354068603,97.816119377749,98.195728847844,97.473913701615,92.587981004122,91.703380233599,93.459125691843,96.677538745184,94.428171211498,91.71811316281,91.891571065497,89.203033970223,86.933053671496,87.491361226524
BLZ,Belize,0.24145996175844,0.25590432091314,0.27365538143576,0.2802583371827,0.28187491313082,0.29963668369009,0.29426267162169,0.31002046464247,0.31406574624626,0.31572085556753,0.31918484085409,0.31538415147839,0.31575081302821,0.34097470144292,0.33258574736498,0.33099909085874,0.3580059986934,0.34531042205498,0.33687653004687,0.37736543877826,0.43739248341154,0.45533642586669,0.45441303372053,0.43387124744185,0.43713371531318,0.4193044584482,0.40156006726717,0.49571463233564,0.51639027304628,0.53590405708766,0.47111145343819,0.49274045902232,0.50545047533012,0.53461731512597,0.51392792933231,0.5377011276251,0.63153339493291,0.65947876720019,0.67127095476251,0.72925506778734,0.77092961121977,0.74141000934586,0.71632886097896,0.78082158300657,0.73660972093513,0.79041943456353,0.81471928552655,0.85625791909773,0.8568755851237,0.99106396768016,0.91754012846781,0.94225127144978,0.9733959035653,1.0011666940305,1.0346841172425
BMU,Bermuda,0.16078634542961,0.16241208782925,0.19328254466839,0.19467932453152,0.17538954084281,0.20839276273301,0.19117860076031,0.20915566491742,0.20937571602169,0.20767702447379,0.2061696257349,0.17919719171703,0.17796698179399,0.18354779736057,0.19690232906215,0.19249008670959,0.18884571724133,0.27613929857641,0.32035716269533,0.39323806888516,0.28193737347009,0.25679680600553,0.2078912078851,0.22934016804073,0.22746558437083,0.22862766553574,0.23260382250208,0.23841221294521,0.24379580810821,0.24684269691666,0.1775697980107,0.17602967648245,0.19320824428924,0.19884569693163,0.2008548330664,0.21427194600719,0.26097162388715,0.30754324761194,0.30944344386871,0.27348542658665,0.33890710916938,0.17968456468111,0.20431424158067,0.22475059339902,0.30078115079467,0.2585776585229,0.34106247303125,0.31407936122507,0.32899126289323,0.33002360875592,0.23998145548339,0.27075122681624,0.28368499610795,0.29678539652536,0.30567723229762
BOL,Bolivia,26.788216341566,27.835308578226,32.473957332153,34.048260508671,33.856510706768,32.581663134938,33.948465029719,31.689369245866,32.807832219682,30.787525973142,30.10270591187,27.910190607999,29.249589687876,30.134390824326,28.39286690925,28.634667237335,26.340419867693,27.459432974357,28.188064882806,29.830515324861,29.429901070996,31.311671938476,32.628468225918,34.94655055531,37.034286235284,29.438460297917,29.461187277001,33.889093191156,31.393902251988,30.55092665037,29.995323468541,28.588179012108,29.755529624401,30.782079442664,32.109386144058,32.704651159511,33.837754554091,35.846935616622,37.058308305556,38.458757388099,41.820609205103,42.677327164238,44.506838713507,46.311532987302,47.367151862129,48.384075897101,50.110860789723,50.772904349726,51.474005514947,52.395667511837,49.243059468713,53.385624564763,55.432030608113,57.212834838355,63.757197635886
BRA,Brazil,336.3371151625,342.4555643199,363.45367068783,390.3688089653,417.56903856204,439.39466884008,474.9801134628,492.90922665663,506.69881960625,530.30618550953,557.59191860853,543.51513480941,551.02651476558,546.61132737655,567.56535591008,586.49211240671,618.19006762175,634.84090165901,650.31353279452,660.05901493082,649.23598635773,676.33697298533,697.80573925836,723.73534087751,752.79566901867,789.78055991847,794.46382460052,818.73155607501,833.857714515,849.05362054094,870.33407681088,882.10051670947,904.52604445741,934.41984185592,983.41868069267,1000.6448674827,1004.579138526,1024.210210615,1057.6067051268,1032.2057891079,1110.0270883422,1146.6495469864,1180.0087898784,1215.9430902852,1248.6092966895,1233.2232042414,1208.3075995997,1219.2388585129,1195.9213743544,1200.3060407939,1196.0099876051,1277.1870414328,1278.5421699747,1297.1707496717,1299.1802084395
BRB,Barbados,0.60528100168508,0.61392372726718,0.66691138440269,0.67569119354817,0.63178312398553,0.67931199629711,0.65446977710873,0.70752075958096,0.71124590943622,0.71479405758855,0.72634851945497,0.71164121917549,0.69362364448807,0.70401965083189,0.70230618201321,0.76412487744706,0.79358032454623,0.75039646079995,0.76182607354121,0.84128977382352,0.85618008858399,0.82757413384727,0.81562718359515,0.77680839654407,0.76476756553828,0.77664771025518,0.76982156646641,0.86661808464573,0.93318410678869,0.96717758079746,0.83928519986541,0.80107819789073,0.82920815499527,0.85834463091944,0.85295699414237,0.86662049255795,0.90414402290359,0.87236578131461,0.99404032373918,1.0034051968744,1.0212373111947,0.88002187609841,0.83988299992872,0.92401986660053,0.86085576003012,0.91260360904892,0.96737267819955,0.87778558288832,0.97655819864781,1.0672491327361,0.86547721575829,0.85113582309136,0.89075734817446,0.88888011823082,0.91205446117052
BRN,Brunei,2.7141917560586,2.5590491606768,3.1319275972085,3.9503067802133,4.1135445915188,4.264845371468,5.0253804840245,5.2053799321406,5.3182599607774,5.1211962137668,5.9958105371054,4.9441907151899,5.2910768010275,5.680294997023,5.4988560368249,5.3619728362913,5.1511835974118,5.1837659701352,5.4975529382187,5.4492496283178,5.8516262194088,6.3736318715397,6.5871515993414,6.9063025018158,7.0391996269609,7.3244191481436,7.6928905571273,8.2021411498673,7.6705112038063,8.1543171263092,8.4861697885941,8.7297945204979,7.8976741551786,8.9121171793105,8.41028880675,8.0908404123945,11.323594218671,10.808777023866,12.90579008751,11.018418032499,9.9790501373019,10.677933448945,10.34150204035,10.278764994167,10.487161680063,9.7772350496438,10.185274821718,10.182884741014,10.411959012167,10.082144992559,12.755638930939,12.534260682919,11.906791577557,12.061242736152,11.865488060786
BTN,Bhutan,0.53398416048459,0.54417261566477,0.55788803141061,0.57036598303069,0.58381977557959,0.59373419352196,0.61097618583299,0.62741154680083,0.65132693784697,0.66897532103659,0.68520528844847,0.72677258157328,0.75355786897649,0.7825794348592,0.80206949530247,0.84112600761518,0.85369032739994,0.92311653437652,0.90321623691971,0.91568677534366,1.1310568648078,1.0252444276168,0.99116664537391,1.0221256250778,1.0953561133814,1.252343775177,1.2771953467188,1.2916888842049,1.3132400652761,1.3451159194603,1.3503547850293,1.3646594638368,1.4037827891931,1.435564566026,1.4476521843018,1.5783549246954,1.6645112934498,1.6866103278566,1.727774975537,1.8856401245988,2.0083165869506,2.2328330262851,2.1786220891032,2.296131423682,2.3412318564088,2.5308824273815,2.6836480389136,2.769377591623,3.0685515740842,3.115900869274,2.7174092379235,2.8540981472597,2.7995287317068,2.7927123378223,2.8063179135888
BWA,Botswana,3.4085559787568,3.5347974897661,4.1077267379426,4.3366364469159,4.9297773605094,5.495554728441,6.3214822907672,6.871503303737,6.6264926079361,6.7095552335774,6.9173182143733,7.1610467495907,7.3742680243085,7.0974850289852,6.8471270449634,6.5383416138205,6.7108016343599,6.8317893970008,7.8606187900471,8.363134773529,9.2706297352561,8.2817370793455,8.5290092604475,8.3561338686462,8.4096799038081,9.4412473650765,8.5657680580932,8.7969224865945,9.6446059003088,10.345312416886,10.949601272516,10.247112327652,10.038683735674,9.4688385651937,9.4273404929408,10.135533403516,10.019284655047,10.19765810362,10.896960604478,10.274069440103,10.65108545623,11.328507390456,9.9088327935629,11.812689826852,12.854809703841,13.198307421464,12.378407040793,12.84337752044,13.753052821302,12.420453340138,10.95154740553,12.256474398378,12.532074498997,12.607696837403,12.097729590747
