Substance,Sector,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
CO2,Waste,EST,Estonia,0.00043799736813349,0.00045019841095229,0.00046250642741284,0.00047491379104076,0.00048740216441248,0.0004999556612384,0.00051178373495918,0.00052363846913747,0.00053555073474879,0.00054755353902012,0.00055968212446082,0.00057002132970328,0.00058022053749321,0.0005905346332301,0.00060135805099442,0.00061287435216566,0.00062447244913554,0.00063682902425801,0.00064841039820428,0.00065710023938168,0.00066191112379098,0.0006673476973713,0.00072312827630879,0.00066771049042659,0.00077656153163309,0.00092572967574336,0.00076168041344315,0.00074608093113756,0.00080260186232009,0.00088274135377789,0.0010147246715561,0.0008383869719347,0.00081515646765747,0.00086644798741386,0.00053051042202175,0.00052109594894095,0.0002166442186088,0.00020179584275702,0.00030003786416873,0.00025885512056798,0.00023204655124576,0.00022316784879168,0.00029882516157219,0.00036152398422691,0.00032927351641849,0.00017811301997033,0.00021975614253734,0.00018470336347885,0.00021024550996666,0.00019526954656758,0.00018938704952709,0.00020023353037186,0.00017057688714,0.00016775159187223,0.00016734607032723
CO2,Waste,ETH,Ethiopia,0.00015465020888141,0.00015465020888141,0.00016251448661388,0.00017059361664572,0.00017849133786278,0.00018592650690953,0.00019304229277173,0.00019967004577146,0.00020622775628797,0.0002133565873327,0.00022156522964191,0.00023148714104505,0.00024267717886135,0.00025500636381969,0.00026819359851647,0.00028202721831562,0.00029709077923625,0.00031290207242991,0.00032958586173344,0.00034733311744398,0.0003662785460592,0.00038674549521316,0.00040844594266755,0.00043114950892026,0.00047728573388375,0.00050031880182857,0.00052271729812214,0.00054536961048092,0.00056846611669793,0.00059245101063141,0.00061751458610578,0.00064365673816031,0.00067094107300436,0.00069930408938932,0.00072861899473937,0.00075875868159651,0.00078978665120938,0.00082163950729007,0.00085495184248201,0.00088972355182442,0.00092608142789313,0.00096408918185823,0.0010038736062955,0.0010454345962442,0.0010970944363011,0.0011503061803693,0.0012069782245578,0.0012653000411305,0.0013252895338974,0.0013869532340935,0.0014503071582392,0.0015170959591118,0.0015861626567423,0.0016503351798647,0.0017171039768978
CO2,Waste,FLK,Falkland Islands,5.5407255229831e-07,5.504431413052e-07,5.5455737654523e-07,5.5070963380108e-07,5.5416565391398e-07,5.5355999674577e-07,5.5414865347141e-07,5.5378827309964e-07,5.5541760057929e-07,5.5669975521863e-07,5.5612277450848e-07,5.6765144462559e-07,5.7455793900033e-07,5.8579649601147e-07,5.9675575945183e-07,6.0840344086779e-07,6.3112399622512e-07,6.5614600135902e-07,6.8473484470417e-07,7.1754165069421e-07,7.5601944e-07,9.3132182e-07,1.109603e-06,1.30739532e-06,1.50086838e-06,1.74840666e-06,1.83211094e-06,1.92564526e-06,2.0136688e-06,2.09916036e-06,2.16350244e-06,2.23127014e-06,2.2705903e-06,2.31110198e-06,2.3592096e-06,2.40776404e-06,2.45497802e-06,2.50204306e-06,2.54895916e-06,2.59647102e-06,2.64398288e-06,2.6913458e-06,2.73885766e-06,2.73885766e-06,2.73885766e-06,2.73885766e-06,2.73885766e-06,2.75479424e-06,2.7821992e-06,2.79724214e-06,2.8172001e-06,2.832868588e-06,2.8486242197979e-06,2.8673902157574e-06,2.8862798372208e-06
CO2,Waste,FRA,France and Monaco,1.0104194318718,1.0265970931273,1.0436638330328,1.0610188880693,1.077748525246,1.0932007279557,1.1025604197432,1.1106180598589,1.1178731310866,1.1250633467058,1.1327514111745,1.1411141559787,1.1499850448888,1.1593241952654,1.1690169210622,1.1789619491691,1.1893290386077,1.2000210655978,1.2108409415204,1.2215221864842,1.2252345514242,1.2682250692072,1.3463857767662,1.3369161403387,1.4939548453377,1.4954230931122,1.4912688651818,1.387901560529,1.4471243268076,1.476298455721,1.5617714415789,1.6249090804522,1.7363545666408,1.7290965560204,1.733746269729,1.7596818965787,1.7436199112795,1.7564287815918,1.790975552302,1.5754986075684,1.7506313220042,1.8732659148161,2.0115056686802,1.7575086382505,1.8089769975563,1.8645692493933,1.7815971041811,1.8312493470789,1.8454898830775,1.8684330240038,1.7367097775989,1.9017197216164,1.7727693228063,1.7615680993415,1.7506409046916
CO2,Waste,FRO,Faroes,0.00078979933101892,0.00082936387336772,0.00087058634189006,0.00091323589510068,0.00095704104067282,0.0010017845599681,0.001037285197129,0.0010731712952621,0.0011095542518494,0.0011463976202081,0.0011840976091496,0.0012122823424814,0.0012403079585743,0.001268610416783,0.0012979381358741,0.0013283213936476,0.001362693679257,0.0013986486620552,0.0014335583557891,0.0014643059086532,0.0014883890538314,0.001501286560656,0.0015073758483669,0.0015101089327783,0.0015148214876109,0.0015257106454857,0.0015446330954954,0.0015582308374251,0.001586635756728,0.0016131283513166,0.0016608189767743,0.0016945470111303,0.001725857653272,0.0017550488703497,0.0017905052880994,0.00182670022232,0.00183611849324,0.00184766237748,0.00185920626172,0.00187094459116,0.00188268311312,0.00189442144256,0.001906159772,0.001906159772,0.001906159772,0.001906159772,0.001906159772,0.00191983389004,0.00193457302872,0.00194952547956,0.00196457457544,0.001976257536128,0.0019880099732166,0.002001645189852,0.0020153739267086
CO2,Waste,GAB,Gabon,3.0308052705083e-05,3.0308052705083e-05,3.2863501268416e-05,3.5498613480869e-05,3.8242707431107e-05,4.1124670896253e-05,4.430427526009e-05,4.7647540165595e-05,5.1164592829959e-05,5.4856749566235e-05,5.873128570179e-05,6.1915818702149e-05,6.5255652401182e-05,6.8760886449516e-05,7.2439565329102e-05,7.6299749822267e-05,8.01024987043e-05,8.4082090740689e-05,8.8230638735817e-05,9.2533690773833e-05,9.6980072524193e-05,0.00010125873155904,0.00010567095797182,0.00011021011249365,0.00011487551343171,0.00011966665636889,0.00012407451057008,0.00012860337669625,0.00013326522668179,0.00013807131546492,0.00015585755725191,0.00016124779303831,0.00016683965304275,0.00017271203599225,0.00017896486807587,0.00018568152912833,0.00019262996347288,0.000200015473821,0.00020787701131166,0.00021625716265245,0.00022516518387698,0.00023438327976618,0.00024408899021463,0.00025399584823235,0.00026372043360315,0.00027297913015473,0.00028125115915539,0.00028897676027777,0.00029634002035957,0.00030362991801785,0.00031106672895168,0.00031842731106496,0.00032597069998635,0.00033336948792807,0.00034093621140206
CO2,Waste,GBR,United Kingdom,0.73488363090958,0.7465522121486,0.75798343667385,0.76915657159394,0.78004129621679,0.79062447190119,0.80112143415495,0.81135505437377,0.82142276218128,0.83145298698844,0.84155717293247,0.85007577203351,0.85867928158054,0.86743744266238,0.87642392570512,0.88568743398125,0.89442871892649,0.9034581623775,0.91265164365104,0.92182263796137,0.9301598705472,0.93132749887888,0.90553596332752,0.8548834211972,0.76060381103447,0.73748328255306,0.73879278160032,0.52492162195617,0.52665519882553,0.53175081869669,0.53356758956763,0.53473586784009,0.53868778642784,0.48971615684832,0.43732337223932,0.38938643413091,0.34038206892846,0.33615031822574,0.30777919119635,0.29428007038099,0.2929391034883,0.28610335045657,0.28206245938891,0.30061438943827,0.3055847154019,0.2931043492337,0.29330342070951,0.28086031270694,0.26083295602661,0.27044537709524,0.27307756730801,0.247762902069,0.25372258819613,0.24829504329397,0.24305803956218
CO2,Waste,GIB,Gibraltar,0.0002736352628379,0.00028231867964796,0.00029038626831969,0.00029792630558108,0.00030527597863731,0.00031270587043089,0.00032033564566715,0.00032798656735521,0.00033555575409431,0.00034296728356202,0.00035004796838722,0.00035677818323288,0.00036335358087839,0.00036940049678345,0.00037470682362259,0.00037923687896485,0.00038263615942251,0.00038521674495692,0.00038749700826707,0.00039057587501772,0.00039504916232571,0.000406116477264,0.00041287115254857,0.00041969896421714,0.00042654242524629,0.00043337125385143,0.00044348316491943,0.00045582356978743,0.000470713901084,0.00048486036428343,0.00049900708210286,0.00051103515441943,0.00052167827492057,0.00053374598940343,0.00054721223472171,0.000560656744,0.00056562144976,0.0005715033208,0.00057738538436,0.00058326706288,0.0005891487414,0.00059503041992,0.00060091209844,0.00060091209844,0.00060091209844,0.00060091209844,0.00060091209844,0.00060375869916,0.00060658797308,0.00060913770796,0.000611251,0.000613318780312,0.00061539355564801,0.00061772052694561,0.00062005629715794
CO2,Waste,GRC,Greece,0.00011241402945322,0.00011397890333194,0.00011563103817886,0.00011732592749968,0.0001189947685978,0.00012058770092964,0.00012165916295996,0.00012265520916887,0.00012359755128459,0.00012451896125851,0.00012544464191894,0.00012629331096897,0.00012714317098457,0.00012799855950047,0.00012886368061113,0.00012974165149662,0.00013062858777639,0.00013153201364714,0.000132451437165,0.00013338469885685,0.0001340619,0.0001340619,0.0001340619,0.0001340619,0.0001340619,0.0001340619,0.0001340619,0.0001340619,0.0001340619,0.0001340619,0.0001340619,0.0001340619,0.00031996086,0.00058629687,0.0007239336,0.00137177487936,0.00166680614916,0.00222667414668,0.00260245927404,0.0088468583998151,0.0045227361089162,0.003994284760912,0.0024711554976061,0.0027225062887433,0.0031815099148748,0.0037746852081,0.0030683533653,0.0027776815614,0.00243031117053,0.0021205853976399,0.0019297327118523,0.0020923942717115,0.0022081924652144,0.0020942946459773,0.0019881764757358
CO2,Waste,GRL,Greenland,0.00032091614204968,0.00033697982078796,0.00035188104231211,0.00036543806737048,0.00037802912751923,0.00038973201787006,0.00040044866426086,0.00041023557529948,0.00041971072439488,0.00042986276554414,0.0004414090387941,0.00045478867846581,0.00046994318269006,0.00048632616014148,0.00050336666287464,0.00052028532763494,0.0005369115778133,0.00055353826286104,0.00056973388012709,0.00058527766812743,0.00059990202781143,0.000619277737008,0.00063778710652857,0.00065580498966171,0.00067394529699429,0.00069271501613714,0.00071229446277714,0.000726843104208,0.000746570668784,0.0007651845048,0.00079482011864571,0.00081911005162171,0.00084322816794343,0.00086709855353143,0.00089447791988343,0.00092237429364,0.00093606323572,0.00095128040156,0.00096649737488,0.00098178615816,0.00099707494144,0.00101236372472,0.001027652508,0.001027652508,0.001027652508,0.001027652508,0.001027652508,0.00103178052184,0.00103622696376,0.00104110465048,0.00104582755112,0.001049462559744,0.0010531102026572,0.0010573761388206,0.0010616593554275
CO2,Waste,GUF,French Guiana,1.9257118601678e-05,2.0039527769657e-05,2.080482743968e-05,2.1564895966848e-05,2.2343327900236e-05,2.3154300395979e-05,2.3997222507614e-05,2.4890711539095e-05,2.5867543742602e-05,2.6974524628969e-05,2.823654480897e-05,2.968115874612e-05,3.1283985484032e-05,3.3082871805712e-05,3.5121149927982e-05,3.7416162589857e-05,4.0014957623346e-05,4.2875710957231e-05,4.5857065188402e-05,4.8774720838129e-05,5.14915368e-05,5.295457442e-05,5.421624516e-05,5.535533828e-05,5.648787804e-05,5.76956325e-05,5.900124054e-05,5.929390764e-05,6.061217558e-05,6.227821842e-05,6.316277308e-05,6.489434952e-05,6.584577824e-05,6.814913534e-05,7.075230866e-05,7.33596523e-05,7.478009308e-05,7.68046345e-05,7.882932486e-05,8.084850444e-05,8.286783296e-05,8.488716148e-05,8.690634106e-05,8.690634106e-05,8.690634106e-05,8.690634106e-05,8.690634106e-05,8.93997456e-05,9.19116187e-05,9.44540245e-05,9.702681406e-05,9.905090866e-05,0.00010111722827779,0.00010346072481335,0.00010585853430928
CO2,Waste,GUY,Guyana,7.28286328739e-05,7.400421652343e-05,7.5135880077819e-05,7.6242914972163e-05,7.7352135554097e-05,7.8474021095256e-05,7.9618655068647e-05,8.0776000171334e-05,8.1873301958546e-05,8.2808535355059e-05,8.3509543072411e-05,8.3429313535357e-05,8.3128351109475e-05,8.2635470798605e-05,8.1992703095622e-05,8.124106535003e-05,8.0369108472954e-05,7.9398527025287e-05,7.8450944943305e-05,7.7685697665569e-05,7.720513416e-05,7.93835306e-05,8.225449804e-05,8.544047358e-05,8.892000986e-05,9.147209676e-05,9.510429654e-05,9.83793382e-05,9.894113988e-05,0.00010126415706,0.00010202747456,0.00010419201958,0.0001059529372,0.00010694011152,0.00010965543666,0.0001101895355,0.00011231163262,0.00011397424984,0.00011563671812,0.00011713207572,0.00011862728438,0.00012012264198,0.00012161785064,0.00012161785064,0.00012161785064,0.00012161785064,0.00012161785064,0.00012265298364,0.00012366175426,0.00012466084378,0.00012566201846,0.000126470852024,0.00012728489170949,0.00012821127332338,0.00012914439715847
CO2,Waste,HKG,Hong Kong,0.0037716756088011,0.0038518895237723,0.0039285024793089,0.0040088508779396,0.004102969289273,0.0042175138607826,0.0043548046936731,0.0045128502766945,0.0046810844005377,0.0048442599378615,0.0049913166549876,0.0051140259266653,0.0052194232272284,0.0053136742607136,0.0054066123840703,0.0055053995720107,0.0056744736786993,0.0058513330765537,0.0060324847824626,0.0062122280863425,0.00638654077635,0.0066050332362,0.00683156280975,0.00706449060688,0.00728508103575,0.00746601480674,0.00765412464908,0.00786767867004,0.00778951843978,0.00795466894887,0.0083133455692,0.00839897736244,0.00852065590159,0.00868463608278,0.00901814871349,0.00932028039173,0.00941495754801,0.00961656237024,0.00981816719247,0.01001817191998,0.01021817643196,0.01041818115947,0.01061818567145,0.01061818567145,0.01061818567145,0.01061818567145,0.01061818567145,0.01070839058023,0.01080145557211,0.01089144107135,0.01097413756152,0.011045327939534,0.011116980136975,0.011198698048324,0.011281016645917
CO2,Waste,HND,Honduras,0.0092438997819064,0.0092438997819064,0.009728125732933,0.010234364245834,0.010764961509279,0.011321973450283,0.011874230145921,0.012452615493158,0.013057074513977,0.013687195831792,0.014342693880501,0.015032747686058,0.015749856145378,0.01649420016411,0.017265851910243,0.018064979388257,0.018877960212149,0.019718252993427,0.020587446513789,0.021487413669668,0.022419602813898,0.023356849032054,0.024325299185792,0.025324606268834,0.026354143798788,0.027413328068831,0.028506193094322,0.029627897412911,0.030778270891267,0.031957269432572,0.034917039040349,0.032263406499454,0.02971644468048,0.027276153583424,0.024942533208288,0.021648876335878,0.022182229945474,0.022715583555071,0.023248937164667,0.023782290774264,0.024315644383861,0.024848997993458,0.025382351603053,0.02591570521265,0.026449058822247,0.026982412431843,0.027757928649388,0.028544538909181,0.029341440505878,0.030147132431862,0.030960382192832,0.031773390158922,0.032586692879019,0.033395123672986,0.034223610517166
CO2,Waste,HRV,Croatia,0.00019672766532296,0.00020103057663263,0.00020533322266552,0.00020965441225207,0.00021402055444741,0.00021845356676469,0.00022271029117742,0.00022703615801588,0.00023144632997356,0.00023595727260686,0.00024057737445668,0.00024384349416152,0.00024716749641876,0.00025052402321443,0.00025388143884086,0.00025719833620607,0.00026022445840605,0.00026317733889878,0.00026588576040693,0.000268125,0.000268125,0.000268125,0.000268125,0.000268125,0.000268125,0.000268125,0.000268125,0.0011057475,0.00232490115,0.002767532625,0.003917295525,0.004254854175,0.0023658921,0.000429,0.0001287,4.82625e-06,0.000375375,0.0003056625,0.000338676195,,,,,,,,,,,,,,,,
CO2,Waste,HUN,Hungary,0.072642938286825,0.073381455215939,0.074094006781048,0.074807177431458,0.075557669051106,0.076370858331226,0.077225659337572,0.078139499307133,0.079044650442255,0.079847141971049,0.080478387348403,0.080646547238735,0.08064205176119,0.08051627662799,0.080343889740547,0.080185225305662,0.08001089702126,0.079851710312768,0.079727644627649,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.0796565623425,0.080610208965,0.078261488097292,0.09541380766203,0.0844550796375,0.087500545843784,0.0921238343025,0.063989830905,0.06572059320255,0.060151742090905,0.0671704680075,0.0213821010975,0.0165803577225,0.0205729298775,0.020524717785,0.0216682269375,0.0177226088325,0.01817950992,0.01054210014,0.0085359341925,0.0069115424413613
CO2,Waste,IDN,Indonesia,0.020814903838878,0.020814903838878,0.021916580874657,0.023054820533783,0.024229649827488,0.02544065224212,0.026832976106591,0.028267161012083,0.029745514481319,0.031270980375721,0.032845190807957,0.034834235152362,0.036888371596132,0.039001852316552,0.0411655143991,0.043370846622527,0.045787354803275,0.048247580843262,0.050752132736888,0.053304001840642,0.055905798647942,0.058927981210325,0.062010933059053,0.065151302356182,0.068343313153654,0.071584248653661,0.075046299192345,0.078561155814494,0.082137152423809,0.085785050745658,0.09433950887677,0.09745720948677,0.10064028441575,0.10389052910019,0.10720740876029,0.11058931263814,0.11405233143455,0.11758118965077,0.12117295351616,0.12482393154879,0.12853016234982,0.13199134956993,0.13549360773055,0.13902736427935,0.14257864385793,0.14613617446684,0.14965266436333,0.1531662079968,0.15667809779716,0.16019247825285,0.16371252406031,0.16719135934493,0.17065166252408,0.17414875342954,0.17771750871036
CO2,Waste,IRL,Ireland,0.023040667292576,0.0235565778312,0.024130966649358,0.024753505791787,0.025407142857803,0.026077533412826,0.026696232027855,0.02732224822034,0.0279417106037,0.028538492457501,0.029099623881186,0.029537761944837,0.029933380312055,0.030281023300603,0.030575803652025,0.030816842887315,0.030969010982099,0.031070856247505,0.031146044520343,0.031226573173232,0.031254127981357,0.031284205294273,0.031375085633566,0.031470900990816,0.031554294913329,0.031620190852107,0.031644934706884,0.026496252761989,0.020541180271745,0.022161907778144,0.023510519423053,0.025618599163034,0.028585144570596,0.041939000746571,0.04419054940951,0.041551618139171,0.040402669569797,0.030121994465876,0.023223379398526,0.023745777527823,0.020467757144313,0.014356276420179,0.01661487470839,0.015756235806179,0.014390674829089,0.014600937695164,0.0083551467714468,0.0091837150041434,0.0077547047415335,0.010551076196238,0.010574064914977,0.011877039964665,0.01291964084754,0.013666826016219,0.014481212013281
CO2,Waste,ISL,Iceland,0.00089720979428521,0.00093156394385793,0.00096748460913448,0.0010044002857066,0.001041462529919,0.0010781079406728,0.0011135828494154,0.0011484320725978,0.0011833954001706,0.0012193087869076,0.0012569540682322,0.0012957925800399,0.0013364582081316,0.0013786844933764,0.0014218937107606,0.0014657760989864,0.0015098300788359,0.0015544737557508,0.0015996967497214,0.0016453773339881,0.0016916110069664,0.0017026089440628,0.0016805850387063,0.0014512604297748,0.0013563691764378,0.0012128242696578,0.0011014289409252,0.0010758828215219,0.0009237154492879,0.00076524745144677,0.00072854016438385,0.00068550298307024,0.00064486280325589,0.00055687087774301,0.000914020905165,0.00073912349928814,0.00098406236610166,0.0010728442542069,0.0010749363878844,0.00094951975104191,0.00084946460310224,0.0007644814715548,0.00073220790230167,0.0005995624930996,0.0008988717664893,0.00090339182812587,0.0010880146902723,0.0011564641716072,0.0010595422312775,0.0014879150640347,0.00097969866567397,0.00095067500421568,0.0010732700756081,0.0010566312564083,0.0010624336716867
CO2,Waste,ITA,"Italy, San Marino and the Holy See",0.047182627781161,0.048699380161375,0.050240858551723,0.051798325172592,0.05335918904383,0.054913090810743,0.056390094399295,0.057851298093157,0.059298764731695,0.060738009915947,0.062172927664996,0.063450430535088,0.064716327018992,0.065966867525629,0.067196696170608,0.068402451958536,0.069521874788828,0.070615643142382,0.071692089014298,0.072763931707432,0.073840411864314,0.079052788662758,0.079592298593441,0.073893711967528,0.075452744195188,0.069171232251672,0.069552473563315,0.075346477328838,0.074670841621998,0.064168462620915,0.034607511418311,0.03801258808356,0.029468322872366,0.033019519391164,0.030621614170682,0.038157099568882,0.039788479275796,0.034897447817542,0.033803887437601,0.040589241618024,0.029804327337602,0.029451617116858,0.032643563181901,0.036111583045922,0.018982762662846,0.016064134743278,0.016771913892834,0.01499913530358,0.014834241711808,0.015570468136368,0.014448714786373,0.018554537381179,0.018444252574926,0.019133276029195,0.019848039389086
CO2,Waste,JAM,Jamaica,0.00041339147252795,0.00041339147252795,0.00042547808617858,0.00043797264750114,0.00045052325328767,0.00046287884933698,0.00047493229080198,0.00048669591794587,0.00049852532087318,0.00051095436456828,0.00052434347016263,0.00053655492483703,0.00054967890089749,0.00056308095555509,0.00057585386977089,0.00058734619220419,0.00059564025873027,0.0006025851248725,0.00060872532793235,0.00061488034747576,0.00062166287565035,0.00062962087863143,0.00063820084997561,0.00064728864607711,0.00065665547994686,0.00066611281610801,0.00067574373982845,0.00068551257692432,0.00069526332501778,0.00070479959835994,0.0007139831881021,0.00072216593783388,0.00072992728670386,0.00073735163584982,0.00074459569675783,0.00075176931867769,0.00078032715376227,0.00065027262813522,0.00065027262813522,0.00065027262813522,0.00065027262813522,0.00065027262813522,0.00065027262813522,0.00065537477675018,0.00066037225395928,0.00066528673342787,0.00067106990649635,0.00067676190174046,0.00068234369911319,0.00068777721873672,0.00069302980666822,0.00069302980666822,0.00069302980666822,0.00069628338765378,0.00069955224329148
CO2,Waste,JOR,Jordan,2.0140414699491e-05,2.0140414699491e-05,2.1097132172873e-05,2.1948926474358e-05,2.2750051500378e-05,2.3546378128074e-05,2.4398432740752e-05,2.524872519937e-05,2.6137420977595e-05,2.7115186405177e-05,2.8220380022563e-05,2.9930694833981e-05,3.1835147790709e-05,3.3911181921138e-05,3.6114343643969e-05,3.8414324489676e-05,4.0694499542935e-05,4.3050191058622e-05,4.5577943719744e-05,4.8418895911143e-05,5.1667615866064e-05,5.5196681157513e-05,5.9127439106644e-05,6.3239321859178e-05,6.7212420462606e-05,7.0808048524945e-05,7.3041409244105e-05,7.4848449953841e-05,7.6342208242619e-05,7.7702420588387e-05,7.9082285439288e-05,8.0732111775178e-05,8.2447695971625e-05,8.4411158527888e-05,8.6848742629149e-05,8.992412823157e-05,9.4939943548003e-05,0.00010070242282968,0.00010722270452339,0.00011447999010901,0.00012242136727178,0.00013036236260778,0.00013886868343933,0.00014757002939452,0.00015596696898669,0.0001636750552499,0.00017912030534351,0.00018426297590825,0.00018857097225985,0.00019222168766093,0.00019536947485644,0.00019536947485644,0.00019536947485644,0.00019759077464608,0.00019983733003288
CO2,Waste,JPN,Japan,2.4047478175882,2.4734494635598,2.5446120713363,2.6171242012878,2.689466497486,2.7604772461019,2.8047668630748,2.8464896076456,2.8860760100852,2.9243318913231,2.9618112020674,2.9991237604015,3.0355388060816,3.0708326351732,3.1047533693521,3.1370763393243,3.1684493656886,3.198322203743,3.2270176510148,3.254903201479,3.2691752513423,3.2936039851443,3.6998895484833,3.6476152046111,4.6049568969155,4.7484354900888,4.7790109737969,5.1316638536935,5.1643238226278,5.0401948378076,5.1127650380304,4.7288863525095,4.6202764468443,4.708877072617,4.6156695549094,4.5767914676191,4.3568737778089,4.464507972129,4.8513762339464,3.8999828970272,4.079391143334,3.7005094372335,3.9269906326048,3.9087969862602,3.8240216886558,3.7803986923315,3.8046081109101,3.7138563886443,3.8971469137818,3.7743187886531,3.3584386585091,3.4934447528808,3.4078734083666,3.3493364478614,3.2947173905746
CO2,Waste,KAZ,Kazakhstan,0.0012004821748485,0.0012314502120792,0.0012627173712588,0.0012939336413949,0.0013244515578755,0.0013538500266555,0.0013780443574167,0.0014011699062848,0.0014238479981833,0.0014469408023955,0.0014710447648178,0.0014977437562117,0.0015251798479826,0.0015534138286631,0.0015824267183396,0.0016120149490973,0.0016330664594437,0.0016542048420571,0.0016734339341962,0.001688115,0.001688115,0.0020431125,0.0016141125,0.001722435,0.0018307575,0.0018007275,0.0017256525,0.0018200325,0.0017235075,0.0017985825,0.0017256525,0.0017256525,0.0019187025,0.00191763,0.001726725,0.001812525,0.0015132975,0.001619475,0.0016055325,0.0037548225,0.00570141,0.0070195125,0.0087119175,0.011512215,0.0133730025,0.0383472375,0.14714271,0.1886666925,0.2183341875,0.291005715,0.218032815,0.25327731,0.298903605,0.3209509875,0.34462460356484
CO2,Waste,KEN,Kenya,0.00014315687331308,0.00014315687331308,0.00015556937912806,0.00016877099576905,0.00018279918375464,0.00019769580120847,0.00021365335502861,0.0002305702299125,0.00024851186643946,0.00026755612382576,0.00028776649375445,0.0003008595798223,0.00031454288256714,0.00032877617227419,0.00034349442438722,0.00035864723953012,0.00037501711095501,0.00039185465617384,0.00040913039197312,0.00042681368113315,0.00044487843538842,0.00046796757391686,0.00049173507302753,0.00051615639847434,0.00054120889186557,0.00061716916030534,0.00063165374263904,0.00064613832497274,0.00066062290730643,0.00067510748964013,0.00068959207197383,0.00070197743947655,0.00071436280697928,0.00072674817448201,0.00073913354198473,0.00075151890948746,0.00077544995856052,0.00079938100763359,0.00082331205670666,0.00084724310577971,0.00087117415485278,0.00091096876045402,0.00095211740906659,0.00099458393865964,0.0010383189852473,0.0010832844634809,0.0011316336394947,0.001181315760934,0.0012323393594334,0.0012847265777988,0.0013384951540178,0.0013951578327047,0.0014537921807254,0.0015082874646835,0.0015648255000152
CO2,Waste,KHM,Cambodia,0.0020955923901038,0.0018306267544341,0.0015574978809869,0.0012677643106053,0.00095733555805066,0.00063184184251869,0.00077234208285397,0.0008968935054002,0.0010085929785387,0.0011191575906009,0.0012425914514237,0.0013551149508818,0.001493916415433,0.0016563990067109,0.0018332567500187,0.0020156933018379,0.0021282191974596,0.0022412822217064,0.0023574143990887,0.0024814519076401,0.00261699553631,0.0027210767948,0.00285409151437,0.00298046667007,0.00322657128444,0.00346661577917,0.00371432073013,0.00398848956954,0.00427273323937,0.00469160102571,0.00507195396115,0.0054574167946,0.00583183032214,0.00627532511551,0.00677995622349,0.0074084028686,0.0077468166984,0.00820662681249,0.00866643706597,0.00913805727659,0.00960967748721,0.01008129769783,0.01055291790845,0.01055291790845,0.01055291790845,0.01055291790845,0.01055291790845,0.01090945006862,0.01127001533905,0.01163399357363,0.01200079933436,0.012290375619542,0.01258693930803,0.012922437155912,0.013266877511831
CO2,Waste,KOR,South Korea,0.13546229385271,0.13546229385271,0.14296319592532,0.15061378605665,0.15835529151366,0.16614078530476,0.17488634360383,0.18367339245356,0.1925554998835,0.20162637191986,0.21095769315514,0.22019784386371,0.22971098434126,0.23940554020387,0.2491336680082,0.25878174462645,0.26893861188576,0.27899469433558,0.28905229913776,0.29928192334855,0.32749513206107,0.44002435572519,0.54587849541984,0.665064,0.7029803572519,0.95709892366413,1.0845554213741,1.2020274977099,1.124077089313,1.3112450335878,1.7498897152672,1.8489700549618,1.5811722671756,1.5932532290076,1.5902846969466,1.3659736709924,1.5168164664122,1.3483364068702,1.3332986648855,1.2962731022901,1.2679086961832,1.3992292213741,1.5397514908397,1.5709927641221,1.4204578687023,1.5427317748092,1.6123641824428,1.6197232274809,1.6001445480916,1.6047445981366,1.6091179979365,1.6141022061801,1.6190522628699,1.6189180699477,1.6187838881479
CO2,Waste,KWT,Kuwait,6.307890142875e-05,6.307890142875e-05,6.786815066123e-05,7.2766310665088e-05,7.7931325836096e-05,8.3481618985476e-05,8.9787718657787e-05,9.6516375392022e-05,0.00010361054327305,0.00011097245986953,0.00011852453106327,0.00012544922412047,0.0001322487010466,0.0001392148823963,0.00014677941571278,0.00015514054354575,0.00016382876542889,0.0001733744203843,0.00018197409905158,0.00018718241926918,0.00018744892638899,0.00018178466189386,0.00017122002740716,0.00015877747596982,0.00014869963163096,0.00014397383729597,0.00014612799730488,0.00015389470951035,0.00016505689174623,0.00017623015972749,0.00018500296746816,0.00019067565993251,0.0001941822775571,0.00019686828672896,0.0002007939558725,0.00020745473732466,0.00021662545741161,0.00022812075092283,0.00024169184931859,0.00025687310892198,0.00027319706357597,0.00029078126324984,0.00030941703396707,0.00032789971635217,0.00034467200112169,0.0003586449563893,0.00039962027480916,0.00040789848821155,0.00041387398762497,0.00041898646233683,0.00042430157824632,0.00042430157824632,0.00051213757824632,0.00053298539625327,0.00055468187589748
